Month,Year,Quarter,District,Street,Control Number,Connection Type,Service Address,Previous Reading,Present Reading,Cleaned Previous Reading,Cleaned Present Reading,Cleaned Consumption,Record Status,Connection Status
APR,2022,Q2,District 3,Alicante Street,501703,Residential,"Alicante St, Dist. 3",366.0,398.0,366.0,398.0,32,Corrected,Active
APR,2022,Q2,District 2,Alicante Street,500378,Residential,"Alicante St, Dist. 2",1227.0,1311.0,1227.0,1311.0,84,Corrected,Active
APR,2022,Q2,District 3,Alicante Street,501847,Commercial,"Alicante St, Dist. 3",1620.0,1807.0,1620.0,1807.0,187,Corrected,Active
APR,2022,Q2,District 4,Alicante Street,500487,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Disconnected
APR,2022,Q2,District 4,Alicante Street,500203,Residential,"Alicante St, Dist. 4",1365.0,1365.0,1365.0,1365.0,0,Corrected,Active
APR,2022,Q2,District 4,Alicante Street,500941,Commercial,"Alicante St, Dist. 4",635.0,659.0,635.0,659.0,24,Corrected,Active
APR,2022,Q2,District 4,Alicante Street,501757,Commercial,"Alicante St, Dist. 4",598.0,665.0,598.0,665.0,67,Corrected,Active
APR,2022,Q2,District 4,Alicante Street,500584,Residential,"Alicante St, Dist. 4",3564.0,3581.0,3564.0,3581.0,17,Corrected,Active
APR,2022,Q2,District 3,Alicante Street,500368,Residential,"Alicante St, Dist. 3",3988.0,4003.0,3988.0,4003.0,15,Corrected,Active
APR,2022,Q2,District 2,Alicante Street,500381,Residential,"Alicante St, Dist. 2",7302.0,7342.0,7302.0,7342.0,40,Corrected,Active
APR,2022,Q2,District 4,Alicante Street,500911,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Disconnected
APR,2022,Q2,District 4,Alicante Street,501773,Residential,"Alicante St, Dist. 4",164.0,191.0,164.0,191.0,27,Corrected,Active
APR,2022,Q2,District 1,Alicante Street,500356,Residential,"Alicante St, Dist. 1",1190.0,1190.0,1190.0,1190.0,0,Corrected,Active
